po_count,companycode,purchaseorg,purchasegroup,materialid,plantgroup,materialgroup,orderquantity,netprice,grossordervalue,vendor,source,lastchangedon,material_type,vendor_type,po_type
4,3280,4000,1,100779800,4000,JJI615,17500,47.68,208600,650312,SAP,4/15/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,3840,47.68,45772.8,650312,SAP,4/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,17920,43.48,194790.4,650312,SAP,5/16/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,3332,43.48,36218.84,650312,SAP,5/23/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,17916,47.68,213558.72,650312,SAP,8/1/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,2932,47.68,34949.44,650312,SAP,8/2/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,19200,43.48,208704,650312,SAP,10/2/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100779800,4000,JJI615,1940,43.48,21087.8,650312,SAP,10/9/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,100779800,4000,JJI615,20816,86.96,226269.92,650312,SAP,11/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,75210,573.62,937868.7,600432,SAP,1/7/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,21896,573.62,273043.12,600432,SAP,1/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,2760,268.87,32264.4,600432,SAP,1/23/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,20654,268.87,241445.27,600432,SAP,1/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,75210,573.62,937868.7,600432,SAP,1/29/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,77027,286.81,960526.75,600432,SAP,1/31/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,150834,537.74,1763249.5,600432,SAP,2/3/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,100993,537.74,1180608.1,600432,SAP,2/9/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,44160,286.81,550675.2,600432,SAP,2/11/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,41078,268.87,480201.8,600432,SAP,2/15/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,2760,268.87,32264.4,600432,SAP,2/23/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
92,3280,4000,1,100779900,4000,JJ402,96163,1075.48,1124145.5,600432,SAP,3/1/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,86641,537.74,1012833.25,600432,SAP,4/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,74382,573.62,927543.56,600432,SAP,5/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,22080,286.81,275337.6,600432,SAP,6/7/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,77280,268.87,903403.2,600432,SAP,6/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,17687,268.87,206761.03,600432,SAP,6/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,77280,268.87,903403.2,600432,SAP,8/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,22793,537.74,266450.16,600432,SAP,8/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
46,3280,4000,1,100779900,4000,JJ402,74865,573.62,933566.56,600432,SAP,9/19/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
92,3280,4000,1,100779900,4000,JJ402,118519,1147.24,1477931.9,600432,SAP,9/20/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,2737,286.81,34130.39,600432,SAP,9/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,77280,268.87,903403.2,600432,SAP,10/12/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
23,3280,4000,1,100779900,4000,JJ402,22494,268.87,262954.88,600432,SAP,10/18/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100780300,4000,JJI615,13552,57.44,194606.72,650312,SAP,1/17/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,100780300,4000,JJI615,13784,107.28,184843.44,650312,SAP,2/2/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,100780300,4000,JJI615,13648,114.88,195985.28,650312,SAP,2/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100780300,4000,JJI615,12956,53.64,173739.95,650312,SAP,3/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100780300,4000,JJI615,760,53.64,10191.6,650312,SAP,4/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,100780300,4000,JJI615,13496,107.28,180981.36,650312,SAP,5/30/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,100780300,4000,JJI615,13804,57.44,198225.44,650312,SAP,8/6/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15348,83.56,320619.72,650313,SAP,1/25/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15684,83.56,327638.75,650313,SAP,4/17/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,6784,83.56,141717.77,650313,SAP,7/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,1007919,4000,JJ431,25756,173.68,559162.75,650313,SAP,7/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15536,83.56,324547.03,650313,SAP,7/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,6768,86.84,146933.28,650313,SAP,8/21/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,7612,86.84,165256.52,650313,SAP,9/13/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15736,83.56,328725.03,650313,SAP,9/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15532,83.56,324463.47,650313,SAP,10/18/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1007919,4000,JJ431,15132,83.56,316107.47,650313,SAP,11/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1106004,4000,JJI653,6712,59.04,99069.12,600432,SAP,2/14/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1106004,4000,JJI653,3264,59.04,48176.64,600432,SAP,2/15/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1106004,4000,JJI653,4216,59.04,62228.16,600432,SAP,4/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1106004,4000,JJI653,5792,59.04,85489.92,600432,SAP,4/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,1106004,4000,JJI653,6720,118.08,99187.2,600432,SAP,7/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,1106004,4000,JJI653,3584,118.08,52899.84,600432,SAP,7/27/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,1106004,4000,JJI653,6716,118.08,99128.16,600432,SAP,10/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,1106004,4000,JJI653,1680,59.04,24796.8,600432,SAP,10/15/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,1106004,4000,JJI653,520,118.08,7675.2,600432,SAP,10/18/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,46048,217.28,625331.8,600432,SAP,1/3/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
32,3280,4000,1,1106043,4000,JJI654,6736,434.56,91474.88,600432,SAP,1/11/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,46048,217.28,625331.8,600432,SAP,2/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,5040,217.28,68443.2,600432,SAP,3/1/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,1920,217.28,26073.6,600432,SAP,4/2/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,46080,226.24,651571.2,600432,SAP,4/4/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,7504,226.24,106106.56,600432,SAP,4/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
32,3280,4000,1,1106043,4000,JJI654,45248,434.56,614467.8,600432,SAP,4/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
32,3280,4000,1,1106043,4000,JJI654,8960,434.56,121676.805,600432,SAP,4/25/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,20192,226.24,285514.88,600432,SAP,6/14/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,23040,226.24,325785.6,600432,SAP,8/1/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,8416,226.24,119002.24,600432,SAP,8/6/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
32,3280,4000,1,1106043,4000,JJI654,49088,452.48,694104.3,600432,SAP,9/10/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,32848,217.28,446075.84,600432,SAP,9/17/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,3840,226.24,54297.6,600432,SAP,9/19/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
32,3280,4000,1,1106043,4000,JJI654,45360,434.56,615988.75,600432,SAP,10/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
16,3280,4000,1,1106043,4000,JJI654,8624,217.28,117113.92,600432,SAP,10/23/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,2005872,4000,JJ850,1010,13.63,13766.3,600440,SAP,3/16/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,2005872,4000,JJ850,1003,13.63,13670.89,600440,SAP,7/25/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,2005872,4000,JJ850,1010,13.63,13766.3,600440,SAP,12/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2008733,4000,JJI702,288,206.86,29787.84,600434,SAP,3/8/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2008733,4000,JJI702,288,206.86,29787.84,600434,SAP,4/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2008733,4000,JJI702,288,206.86,29787.84,600434,SAP,5/14/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2008733,4000,JJI702,576,206.86,59575.68,600434,SAP,6/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2008733,4000,JJI702,576,188.74,54357.12,600445,SAP,8/17/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,3360,263.68,221491.2,600434,SAP,1/11/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,1124,288.56,81085.36,600434,SAP,3/8/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,576,288.56,41552.64,600434,SAP,4/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,2240,288.56,161593.6,600434,SAP,5/14/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,2400,263.68,158208,600434,SAP,5/14/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,1400,263.68,92288,600434,SAP,5/21/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,2248,288.56,162170.72,600434,SAP,6/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,2008892,4000,JJI702,2800,527.36,184576,600434,SAP,9/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,1920,263.68,126566.4,600434,SAP,9/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,2008892,4000,JJI702,2240,288.56,161593.6,600434,SAP,10/2/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
12,3280,4000,1,2008892,4000,JJI702,4048,762.6,257250.4,600445,SAP,8/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2108334,4000,JJI702,180,108.32,9748.8,600434,SAP,5/14/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2108334,4000,JJI702,840,122.42,51416.4,650313,SAP,7/12/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2108334,4000,JJI702,986,103.5,51025.5,650313,SAP,8/21/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2108334,4000,JJI702,240,122.42,14690.4,650313,SAP,10/1/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,2108334,4000,JJI702,1200,122.42,73452,650313,SAP,10/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106223,4000,JJI612,3932,70.42,138445.72,650312,SAP,1/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106223,4000,JJI612,3902,68.84,134306.84,650312,SAP,8/2/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106223,4000,JJI612,5228,70.42,184077.88,650312,SAP,9/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106224,4000,JJI612,3904,65.82,128480.64,650312,SAP,2/16/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106224,4000,JJI612,4136,68.44,141533.92,650312,SAP,6/20/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106224,4000,JJI612,322,65.82,10597.02,650312,SAP,7/20/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,1106224,4000,JJI612,3440,65.82,113210.4,650312,SAP,7/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,331495,4000,MC502,48,450.6,21628.8,2000066,SAP,1/3/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,1,331495,4000,MC502,48,450.6,21628.8,2000066,SAP,1/3/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,1/24/2013,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,1/24/2013,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,2/8/2012,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,2/8/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,3/19/2013,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,3/19/2013,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
1,3280,4000,1,331495,4000,MC502,96,450.6,43257.6,2000066,SAP,4/12/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,1,331495,4000,MC502,96,450.6,43257.6,2000066,SAP,4/12/2013,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
1,3280,4000,1,331495,4000,MC502,60,450.6,27036,2000066,SAP,4/24/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,1,331495,4000,MC502,60,450.6,27036,2000066,SAP,4/24/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,192,1351.8,86515.2,2000066,SAP,4/27/2012,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,192,1351.8,86515.2,2000066,SAP,4/27/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,7/4/2012,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,7/4/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,7/4/2013,FINISHED GOODS,EXTERNAL VENDOR,
3,3280,4000,1,331495,4000,MC502,180,1351.8,81108,2000066,SAP,7/4/2013,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
4,3280,4000,1,331495,4000,MC502,240,1802.4,108144,2000066,SAP,9/17/2012,FINISHED GOODS,EXTERNAL VENDOR,
4,3280,4000,1,331495,4000,MC502,240,1802.4,108144,2000066,SAP,9/17/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
1,3280,4000,1,331495,4000,MC502,96,450.6,43257.6,2000066,SAP,9/25/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,1,331495,4000,MC502,96,450.6,43257.6,2000066,SAP,9/25/2013,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
1,3280,4000,1,331495,4000,MC502,72,450.6,32443.2,2000066,SAP,10/18/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,1,331495,4000,MC502,72,450.6,32443.2,2000066,SAP,10/18/2012,FINISHED GOODS,EXTERNAL VENDOR,DROP SHIP
2,3280,4000,1,36495,4000,JJI755,852,369.98,157611.48,2000445,SAP,1/16/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,412,370.56,76335.36,2000445,SAP,1/28/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,844,369.98,156131.56,2000445,SAP,1/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,418,370.56,77447.04,2000445,SAP,4/1/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,5/27/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,420,370.56,77817.6,2000445,SAP,5/28/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,6/25/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,7/2/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
4,3280,4000,1,36495,4000,JJI755,852,741.12,157858.56,2000445,SAP,8/26/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,8/27/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,9/27/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,11/26/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,36495,4000,JJI755,426,370.56,78929.28,2000445,SAP,12/10/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,94367,4000,JJI733,1000,45.09,45090,2000171,SAP,4/18/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,94367,4000,JJI733,1805,38.48,69456.4,2000171,SAP,5/3/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,94367,4000,JJI733,1805,45.09,81387.45,2000171,SAP,9/6/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,94367,4000,JJI733,1805,38.72,69889.6,2000171,SAP,9/12/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,94367,4000,JJI733,1805,38.72,69889.6,2000171,SAP,10/2/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,610,411.58,125531.9,2000445,SAP,1/28/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,596,411.58,122650.84,2000445,SAP,1/30/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,94676,4000,JJI680,2754,1201.02,550901,2000445,SAP,2/22/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,612,411.58,125943.48,2000445,SAP,2/25/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,612,411.58,125943.48,2000445,SAP,4/1/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,1224,411.58,251886.95,2000445,SAP,4/26/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,612,411.58,125943.48,2000445,SAP,5/27/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,94676,4000,JJI680,612,411.58,125943.48,2000445,SAP,8/26/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
18,3280,4000,1,95337,4000,JJ810,33264,1432.98,2648147,2000510,SAP,4/13/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2098,40.66,42652.34,600226,SAP,1/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2514,42.32,53196.24,600226,SAP,5/17/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2198,40.64,44663.36,600226,SAP,6/18/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2000,40.44,40440,600226,SAP,7/13/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,960,41.62,19977.6,600434,SAP,1/11/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,1688,41.62,35127.28,600434,SAP,3/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2034,41.62,42327.54,600434,SAP,5/20/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2000,41.62,41620,600434,SAP,11/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,95388,4000,JJ850,2010,41.62,41828.1,600434,SAP,11/7/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,78.8,477528,2000462,SAP,1/3/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,78.8,477528,2000462,SAP,1/29/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,74.5,451470,2000462,SAP,2/2/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,74.5,451470,2000462,SAP,5/3/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,78.8,477528,2000462,SAP,7/31/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,78.8,477528,2000462,SAP,8/30/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,60600,78.8,477528,2000462,SAP,10/2/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
10,3280,4000,1,95394,4000,JJI706,59960,78.8,472484.8,2000462,SAP,11/28/2012,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
20,3280,4000,1,95395,4000,JJI706,125680,191.6,1204014.4,2000462,SAP,1/3/2013,FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
