"CREDAT","MESTYP","IDOCTP","STATUS","DIRECT","RCVPOR","RCVPRT","RCVPRN","RECEIVER","SNDPOR","SNDPRT","SNDPRN","SENDER","DOCCOUNT"
13-11-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
13-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
14-11-2013,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",1
14-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
14-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000329","Customer",1
14-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003118","Customer",1
14-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
14-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
14-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
14-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
14-11-2013,"ZINVOIC02","INVOIC02","30",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
15-11-2013,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
15-11-2013,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",5
15-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
15-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
15-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",4
15-11-2013,"ZINVOIC02","INVOIC02","30",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
16-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
18-11-2013,"DESADV","DESADV01","30",1,"SAPT02","KU","0000000329","Customer","SAPJQ2","LS","0000001000","SAPJQ2",3
18-11-2013,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
18-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
18-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000256","Customer",4
18-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",2
18-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001534","Customer",4
18-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
18-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
18-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
18-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
18-11-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
19-11-2013,"ACC_DOCUMENT","ACC_DOCUMENT02","53",2,"SAPJQ2","LS","PE001_GXRS","SAPJQ2","TRFC","LS","N_JU001_GX","N_JU001_GX",2
19-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200013","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
19-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
19-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",3
19-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
19-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
19-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",5
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000315","Customer",1
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000329","Customer",1
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003118","Customer",1
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000200015","Customer",3
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJPD","KU","0000003056","Customer",1
20-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",10
20-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
20-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
20-11-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
20-11-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
20-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
21-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000315","Customer",1
21-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
21-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",2
21-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
21-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
21-11-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
22-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000315","Customer",2
22-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000200015","Customer",2
22-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJPD","KU","0000003056","Customer",1
22-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
22-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
22-11-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
22-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
23-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
25-11-2013,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003108","Customer",1
25-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003111","Customer",1
25-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003119","Customer",2
25-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",2
25-11-2013,"ORDERS","ORDERS03","56",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000003111","Customer",1
25-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
25-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
25-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
25-11-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
25-11-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
25-11-2013,"ZINVOUT","ZAP1_INV_OUT","70",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
26-11-2013,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
26-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
26-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
26-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
26-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
26-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
26-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
26-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
26-11-2013,"SHPCON","DELVRY01","53",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
26-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
26-11-2013,"YWMMBXY","YWMMBID02","30",1,"SAPT02","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
26-11-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
26-11-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
27-11-2013,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
27-11-2013,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",2
27-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
27-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",2
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000000315","Customer",4
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJP2","KU","0000200015","Customer",2
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000001000","SAPJQ2","SAPJPD","KU","0000003056","Customer",1
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000329","Customer",1
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001310","Customer",1
27-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
27-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
27-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
27-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
27-11-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
27-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
27-11-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
27-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
27-11-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",5
28-11-2013,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",1
28-11-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001422","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
28-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000200015","Customer",2
28-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
28-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
28-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",15
28-11-2013,"SHPCON","DELVRY01","53",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
28-11-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
29-11-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000200015","Customer",1
29-11-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
29-11-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
29-11-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
29-11-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",3
30-11-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
2-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
2-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
3-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
3-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
3-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
4-12-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
4-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",9
4-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",1
4-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
4-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
4-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
6-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
7-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
11-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",18
11-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",1
11-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
11-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
12-12-2013,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000003136","Customer",2
12-12-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000255","Customer",1
12-12-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",4
12-12-2013,"ORDERS","ORDERS03","62",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000003136","Customer",1
12-12-2013,"ORDERS","ORDERS03","69",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
12-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",44
12-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",6
12-12-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
12-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
13-12-2013,"ORDERS","ORDERS03","70",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000003136","Customer",1
13-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",408
13-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
13-12-2013,"SHPCON","DELVRY01","51",2,"SAPJQ2","LI","0000000002","SAPJQ2","SAPJP2","LI","0002000110","Vendor",1
13-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
13-12-2013,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
14-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
15-12-2013,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
15-12-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",8
15-12-2013,"ORDERS","ORDERS03","68",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
16-12-2013,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
16-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",98
16-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",19
16-12-2013,"SHPORD","DELVRY01","16",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
17-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",75
17-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",12
18-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",45
18-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",6
18-12-2013,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
18-12-2013,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
18-12-2013,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
19-12-2013,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001295","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
19-12-2013,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
19-12-2013,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
